verð,stærð,fjherb,fjklós,lyfta,fjhæð,fjbílast,fjbkar,fjsturt
19935000,79.9,2,1,2,1,1,1,0
21070000,66.3,1,1,2,1,1,1,1
20649000,66.0,1,1,0,1,0,0,1
17800000,136.1,4,2,0,1,0,1,1
33465000,129.9,3,1,1,1,1,1,1
16584000,105.0,3,2,0,2,0,1,2
15334000,66.0,1,1,0,1,0,1,1
26211000,89.4,2,1,0,1,0,1,0
30063000,132.7,4,1,0,2,2,1,0
24898000,95.7,2,1,0,1,0,1,0
16608000,69.8,2,1,0,1,0,1,0
18900000,91.1,2,1,2,1,1,1,0
15093000,73.5,2,1,0,1,0,0,1
14532000,84.2,2,1,0,1,0,1,0
18679000,74.4,2,1,1,1,0,1,0
34583000,136.9,4,1,0,2,0,1,1
21681000,101.8,3,1,1,1,0,1,1
17693000,97.4,3,1,2,1,0,1,0
11973000,100.3,3,1,0,1,0,1,0
27686000,120.7,4,1,0,1,0,1,0
23889000,93.9,1,1,0,1,0,1,1
7796000,28.6,2,0,0,1,0,0,0
41757000,136.3,3,2,0,1,0,1,2
13619000,37.2,2,1,0,1,0,0,1
23729000,74.5,1,1,1,1,1,1,0
17982000,68.6,1,1,0,1,0,1,0
18642000,101.2,3,1,0,1,0,1,0
23155000,84.9,2,1,3,1,1,1,0
32772000,140.7,4,1,0,2,0,1,0
20223000,88.6,3,1,0,1,0,1,0
12645000,85.4,3,1,0,1,0,1,0
5457000,49.0,1,1,0,1,0,1,0
25810000,96.7,3,1,0,1,0,1,0
18396000,69.6,2,1,0,1,0,1,1
19704000,65.9,1,1,0,1,0,1,0
28600000,101.1,2,1,1,1,1,0,1
35779000,82.9,2,1,0,1,0,1,0
22619000,77.5,2,1,0,2,0,1,0
25975000,128.2,4,1,0,1,0,1,0
10000000,47.4,1,1,0,1,0,0,1
9106000,54.4,1,1,0,1,0,0,1
11690000,38.0,1,1,0,1,0,0,1
14986000,67.2,1,1,0,1,0,1,0
49641000,133.8,2,1,0,1,1,0,1
22045000,53.9,1,1,0,1,0,0,1
23761000,58.6,1,1,0,1,0,1,0
15533000,73.3,2,1,0,1,0,1,0
14879000,70.2,2,1,0,1,0,1,1
18781000,59.1,1,1,0,1,0,1,0
22244000,72.0,2,1,0,1,0,1,1
14079000,59.9,1,1,0,1,0,1,0
21894000,84.1,2,1,0,1,0,0,1
19683000,70.7,2,1,0,1,0,0,1
18278000,88.5,2,1,0,1,0,1,0
11477000,77.7,2,1,0,1,0,1,0
21771000,108.1,5,1,0,2,0,1,0
25370000,75.6,2,1,2,1,0,0,1
19027000,62.3,1,1,0,1,0,0,1
34327000,124.7,3,1,2,1,1,1,1
25358000,79.9,2,1,0,1,0,1,1
15697000,54.1,1,1,0,1,0,1,0
11755000,44.6,1,1,1,1,0,1,1
13450000,43.2,1,1,1,1,0,0,1
12925000,93.2,3,1,0,1,0,1,0
9394000,68.6,1,1,0,1,0,1,1
23428000,88.1,3,1,0,1,0,1,0
17130000,74.8,2,1,0,1,0,0,1
75095000,128.8,2,2,3,1,1,1,1
24901000,99.0,3,1,0,1,0,1,1
26979000,108.5,2,1,0,1,1,1,0
16867000,66.2,2,1,0,1,0,0,1
17431000,89.1,2,1,1,1,0,1,0
14496000,56.0,1,1,0,1,0,1,0
18395000,89.1,3,1,0,1,0,1,0
19136000,60.7,1,1,0,1,0,0,1
13422000,64.1,1,1,0,1,0,0,1
21911000,112.9,3,1,0,1,0,1,0
24896000,93.7,3,1,0,1,0,1,0
16386000,59.0,1,1,1,1,0,1,0
21876000,86.0,1,1,1,1,0,0,1
25038000,86.1,2,1,1,1,1,1,0
13845000,90.4,2,1,0,1,0,1,0
14647000,92.5,2,1,0,1,0,1,0
16701000,67.4,1,1,1,1,0,0,1
18909000,94.2,1,1,0,1,0,0,1
2800000,124.1,1,0,0,1,0,0,0
23675000,101.9,3,1,0,1,0,1,0
20751000,91.9,2,1,1,1,0,1,0
28350000,105.0,2,1,2,1,1,1,1
27192000,101.4,3,1,2,1,1,1,0
13483000,37.6,1,1,0,1,0,0,1
17365000,85.1,1,1,0,1,0,0,1
29082000,104.5,2,1,0,1,0,1,0
38479000,109.0,2,1,2,1,1,0,1
33908000,128.5,5,2,0,3,0,1,2
16269000,57.3,1,1,0,1,0,1,1
23680000,109.9,1,1,0,1,0,1,0
31899000,144.2,4,1,0,1,0,1,0
23768000,80.1,2,1,0,1,0,1,0
24031000,94.6,3,1,0,1,0,1,0
8386000,81.4,3,1,0,1,0,1,0
13889000,69.1,1,1,0,1,0,1,0
11343000,50.7,1,1,0,1,0,0,1
19069000,76.0,2,1,0,1,1,1,0
14719000,49.5,2,1,0,1,0,0,1
22737000,69.1,1,1,0,1,0,1,0
12217000,47.4,1,1,0,1,0,1,1
12330000,80.8,1,1,0,1,0,0,0
25900000,93.2,2,1,0,1,0,1,1
16297000,62.1,1,1,0,1,0,1,0
22054000,81.6,2,1,0,1,0,1,0
13486000,46.9,1,1,0,1,0,0,1
21840000,93.5,3,1,0,1,0,1,0
26198000,86.1,2,1,3,1,1,1,0
27692000,109.5,3,1,1,1,1,1,0
17379000,55.1,1,1,0,1,0,0,1
16509000,52.8,1,1,0,1,0,1,0
13264000,58.5,1,1,0,1,0,1,0
22362000,81.5,2,1,0,1,0,1,0
23226000,62.7,1,1,2,1,0,1,1
25457000,96.6,2,1,1,1,1,1,0
23732000,91.9,2,1,0,1,0,0,1
11683000,60.6,1,1,0,1,0,1,0
17500000,94.8,2,1,0,1,0,1,0
25500000,87.2,2,1,3,1,1,1,0
18486000,70.9,1,1,0,1,0,1,0
22765000,79.3,2,1,0,1,1,0,1
21394000,98.8,3,1,0,1,0,1,0
19374000,95.7,3,1,0,1,0,1,0
18491000,78.0,2,1,0,1,0,1,0
26973000,112.8,3,1,0,1,0,1,0
19201000,86.5,2,1,1,1,0,1,0
20683000,58.8,1,1,1,1,0,0,1
43867000,126.8,2,2,2,1,1,0,1
33980000,120.2,2,1,2,1,1,0,1
26040000,83.9,2,1,1,1,1,0,1
24200000,92.8,2,1,1,1,1,1,0
36353000,131.9,3,1,0,2,0,1,0
11996000,49.9,1,1,0,1,0,0,1
12359000,84.3,2,1,0,1,0,1,0
12693000,78.4,1,1,0,1,0,1,0
27205000,87.7,2,1,3,1,1,1,0
24992000,112.5,4,1,0,1,0,1,0
12161000,88.7,2,1,0,1,0,1,0
17769000,80.8,2,1,0,2,0,1,0
28930000,105.9,3,1,0,1,0,1,0
17117000,62.4,1,1,0,1,0,0,1
25735000,71.1,2,1,0,1,0,1,1
12671000,76.7,2,1,0,1,0,0,1
20894000,75.4,2,0,1,1,0,1,1
14796000,62.4,1,1,0,2,0,1,0
42716000,132.7,2,2,2,1,1,1,2
14690000,65.8,1,1,0,1,0,1,0
18779000,50.0,1,1,0,1,0,1,0
25000000,88.1,3,1,1,1,0,1,0
11668000,38.6,1,1,0,1,0,1,0
27000000,108.6,3,1,0,1,0,1,1
21609000,80.2,2,1,2,1,0,1,0
18427000,63.9,1,1,1,1,1,0,1
33365000,109.3,2,1,0,2,0,1,0
15540000,61.2,1,1,0,1,0,1,0
22152000,80.8,2,1,0,1,0,1,1
21262000,85.5,3,1,0,1,0,1,0
24470000,91.5,3,1,0,1,0,0,1
15584000,52.1,1,1,0,1,0,0,1
24252000,72.3,1,1,0,1,0,1,0
21578000,69.9,1,1,1,1,0,0,1
20416000,79.4,2,1,0,1,0,0,1
34482000,111.4,1,1,0,1,0,1,0
17790000,120.4,3,1,0,1,0,1,0
17801000,91.2,2,1,0,1,0,1,0
14950000,67.2,1,1,0,1,0,1,0
19864000,79.8,1,1,1,1,0,0,1
36382000,118.4,2,1,2,1,1,1,1
9000000,38.4,1,1,0,1,0,1,0
18190000,83.1,2,1,0,1,0,1,0
17464000,66.1,1,1,0,1,0,0,1
12993000,115.1,3,1,0,1,0,1,0
29475000,94.7,2,1,0,1,0,1,0
25726000,89.7,3,1,0,1,0,1,1
17852000,44.1,1,1,0,1,0,1,0
20647000,69.9,1,1,1,1,0,0,1
8350000,26.0,0,0,0,1,0,0,0
17700000,71.8,2,1,0,1,0,1,0
35700000,146.9,3,1,1,1,1,1,1
19723000,89.0,2,1,0,1,0,1,0
17620000,53.2,2,1,0,1,0,0,0
29244000,107.2,3,1,3,1,1,1,1
16194000,101.7,3,1,0,1,0,1,1
37000000,107.9,3,1,0,1,0,1,1
24353000,91.8,2,1,2,1,0,1,0
38577000,106.9,3,1,1,1,1,0,1
14005000,59.7,1,1,0,1,0,1,0
23859000,73.5,2,1,0,1,0,1,0
22277000,81.9,3,1,0,1,0,1,0
23596000,108.9,3,1,0,1,0,1,1
21590000,79.8,2,1,1,1,1,1,0
14959000,70.1,1,1,0,1,0,1,1
18759000,85.7,2,1,0,1,0,1,0
30274000,107.5,2,2,2,1,1,1,1
25294000,108.5,3,1,0,1,0,1,0
24612000,99.3,2,1,0,1,0,0,1
21979000,76.3,2,1,0,1,0,1,0
14704000,56.4,2,1,0,1,0,0,1
26300000,64.2,1,1,0,1,0,0,1
16898000,52.4,1,1,0,1,0,0,1
22417000,62.7,1,1,2,1,0,1,1
19420000,76.6,2,1,0,1,0,0,1
20586000,84.8,3,1,1,1,0,1,0
7545000,50.8,1,1,1,1,0,0,1
23526000,99.4,2,1,0,1,0,1,1
15745000,61.8,1,1,0,1,0,1,0
13649000,79.7,2,1,0,1,0,1,0
34979000,113.7,3,1,1,1,1,1,0
22005000,86.7,2,1,1,1,0,1,0
22978000,102.7,2,1,0,1,0,1,0
39468000,110.9,2,1,3,1,1,0,1
10028000,108.0,3,1,0,2,0,1,0
16904000,86.4,2,1,1,1,0,1,0
26446000,77.4,2,1,0,1,0,1,0
9923000,31.4,1,1,0,1,0,0,1
17845000,56.6,1,1,0,1,0,1,0
18269000,67.7,1,1,0,1,0,1,0
16447000,96.8,3,1,0,1,0,1,0
24300000,86.4,2,1,0,1,0,1,1
16442000,50.9,1,1,0,1,0,1,0
11489000,50.0,1,1,0,1,0,1,0
15422000,111.8,3,1,0,1,0,1,0
7812000,82.5,2,1,0,1,0,1,0
26992000,110.7,3,1,0,1,0,1,0
34881000,64.5,2,1,0,1,0,1,0
28436000,99.5,2,1,1,1,0,1,0
22868000,78.9,1,1,0,1,0,1,0
28901000,116.4,3,1,0,1,0,1,0
13000000,51.8,1,1,0,1,0,1,0
39473000,111.4,2,1,0,1,0,1,1
16425000,46.7,1,1,0,1,0,0,1
23221000,124.0,4,1,2,1,0,1,0
18060000,89.0,3,1,0,1,0,1,0
16022000,47.5,1,1,0,1,0,1,0
18549000,90.4,3,1,0,1,1,1,0
30156000,128.8,3,1,0,1,0,1,0
35727000,126.2,3,1,0,1,0,1,0
30445000,69.0,2,1,0,1,0,0,0
23170000,95.6,2,1,0,1,0,1,0
29993000,137.0,4,1,1,1,1,1,0
20606000,88.3,3,1,0,1,0,1,0
23353000,55.0,3,1,0,1,0,1,0
20071000,81.5,1,1,0,1,0,0,1
25471000,75.6,1,1,1,1,0,0,1
22423000,69.0,1,1,2,1,0,0,1
14944000,50.1,1,1,1,1,0,1,0
17138000,73.0,1,1,0,1,0,1,0
15463000,26.9,2,1,0,1,0,1,0
18291000,69.9,1,1,0,2,0,1,1
16986000,73.0,1,1,0,1,0,0,1
28423000,75.8,4,1,0,2,0,0,1
17493000,53.0,1,1,0,1,0,1,0
8000000,57.9,1,1,0,1,0,1,0
21686000,85.2,2,1,0,1,0,0,1
16500000,114.9,3,1,0,1,0,1,0
26788000,115.4,3,1,0,2,0,1,0
21702000,85.2,2,1,0,1,0,0,1
13244000,89.9,2,1,0,1,0,0,1
18500000,83.1,2,1,0,1,0,0,1
23000000,147.9,4,1,0,1,0,1,0
34831000,103.1,2,1,1,1,1,0,1
19587000,75.0,1,1,2,1,0,0,1
21651000,95.6,2,1,2,1,1,1,0
17451000,83.1,2,1,0,1,0,1,0
22693000,88.9,2,1,0,1,0,0,1
14862000,55.4,4,1,0,1,0,1,0
27080000,89.5,3,1,0,1,0,1,0
27163000,106.2,3,1,0,1,0,1,0
19900000,67.0,2,1,0,1,0,1,1
16667000,77.7,1,1,0,1,0,0,1
10115000,79.7,2,1,0,1,0,1,0
10239000,51.1,1,1,0,1,0,0,1
20523000,102.1,3,1,0,1,0,1,0
7959000,92.8,2,1,0,1,0,1,0
24695000,86.4,2,1,0,1,0,1,1
28572000,104.1,2,1,2,1,1,1,1
26578000,104.6,2,1,2,1,1,1,1
21344000,77.2,2,1,0,1,0,1,0
20993000,83.9,2,1,0,1,0,1,0
19493000,86.6,2,1,0,1,0,0,1
19402000,88.7,3,1,0,1,0,1,0
19296000,77.2,2,1,0,1,0,1,1
18938000,84.0,1,1,0,1,0,1,0
13734000,66.9,1,1,1,1,0,0,1
10388000,100.3,2,1,0,1,0,0,1
7000000,81.7,2,1,0,1,0,1,0
23084000,87.0,2,1,1,1,1,1,0
18479000,57.2,1,1,0,1,0,0,1
20900000,97.1,5,1,0,2,1,1,0
20490000,83.3,2,1,0,1,0,0,1
17865000,100.0,3,1,0,1,0,1,0
21027000,84.8,2,1,0,1,0,1,0
27706000,107.0,3,1,1,1,1,1,0
9700000,50.8,1,1,1,1,0,0,1
13371000,58.0,1,1,0,1,0,1,0
23106000,64.2,2,1,1,1,0,0,1
30423000,93.0,2,1,1,1,1,1,1
15720000,82.8,2,1,0,1,1,1,0
16493000,55.7,1,1,0,1,1,1,0
18986000,71.3,1,1,1,1,0,1,0
15374000,62.5,1,1,0,1,0,1,0
15493000,69.5,1,1,0,1,0,1,0
14847000,47.6,1,1,2,1,0,0,1
37040000,122.4,3,1,0,1,0,1,1
16159000,58.2,1,1,0,1,0,1,0
6000000,80.5,1,1,0,1,0,1,0
18479000,76.6,2,1,0,1,0,1,0
24769000,91.8,2,1,2,1,0,1,0
21250000,67.9,2,1,0,1,0,1,0
15425000,79.2,2,1,0,1,0,1,0
32321000,87.8,2,1,1,2,1,1,0
11366000,57.7,1,1,0,1,0,1,0
27496000,90.4,2,1,2,1,0,1,1
15968000,65.8,1,1,0,1,0,1,0
26924000,79.5,1,1,3,1,1,0,1
22863000,70.5,2,1,0,1,0,0,1
24634000,130.2,5,2,0,2,0,1,1
23980000,125.9,4,1,0,1,0,0,1
13079000,83.8,2,1,0,1,0,1,0
28756000,87.9,2,1,3,1,1,1,1
26300000,86.4,2,1,1,1,1,1,1
30082000,106.7,2,1,3,1,1,1,1
22830000,81.6,2,1,0,1,1,1,0
28854000,117.0,3,2,0,2,0,1,0
12557000,85.0,2,1,0,1,0,1,0
14383000,58.7,1,1,0,1,0,1,0
16000000,50.6,1,1,0,1,0,0,1
33097000,125.4,3,1,0,1,0,1,1
16291000,84.6,1,1,1,2,0,1,0
17620000,66.9,1,1,0,1,0,1,0
22226000,93.9,3,1,1,1,0,1,0
25255000,99.7,2,1,2,1,0,0,1
17763000,60.1,1,1,4,1,1,1,0
22993000,111.1,3,1,0,1,0,1,0
14783000,72.6,2,1,0,1,0,0,1
24110000,63.6,1,1,0,1,0,0,1
12496000,54.8,1,1,0,1,0,1,0
33500000,90.4,2,1,1,1,1,0,1
24979000,93.3,3,1,0,1,0,1,0
30590000,110.0,2,1,0,1,0,0,1
23661000,89.3,4,1,0,1,0,1,0
24803000,86.2,3,1,0,2,0,1,0
28782000,74.2,2,1,0,1,0,0,1
13628000,54.8,1,1,0,1,0,1,0
24677000,127.4,3,1,1,1,1,0,1
5900000,62.6,1,1,0,1,0,0,1
20500000,92.7,2,1,0,1,0,1,0
46116000,139.6,3,1,1,1,1,1,1
25986000,135.0,4,1,0,1,0,1,0
16575000,87.6,2,1,0,1,0,1,0
19975000,71.2,1,1,0,1,0,1,1
20000000,62.7,1,1,0,1,0,1,0
19081000,101.7,3,1,0,1,0,1,0
17295000,79.1,2,1,1,1,0,1,1
22139000,98.6,3,1,0,1,0,1,0
22759000,71.3,3,1,0,1,0,1,0
83900000,165.0,2,2,3,1,1,1,1
24700000,86.6,2,1,0,1,0,1,0
20079000,96.1,2,1,2,1,0,1,0
23958000,75.2,2,1,1,1,0,0,1
17209000,75.9,1,1,0,1,0,1,0
24411000,86.0,2,1,0,1,0,1,0
18869000,55.6,1,1,0,1,1,0,1
19403000,60.7,2,1,0,1,0,1,0
24692000,78.5,2,1,0,1,0,1,0
23964000,79.3,2,1,0,1,1,1,0
16474000,146.4,3,1,0,1,0,1,1
9600000,42.6,1,1,0,1,0,1,0
22578000,79.8,1,1,1,1,1,1,0
16390000,64.7,1,1,0,1,0,0,1
17020000,58.6,1,1,1,1,0,0,1
27986000,98.2,1,1,0,1,0,1,0
19375000,83.3,2,1,0,1,0,0,1
79183000,128.8,2,2,3,1,3,1,2
29459000,101.2,2,1,0,1,0,1,0
21155000,118.0,3,1,0,1,0,1,0
15035000,75.2,2,1,0,1,0,1,0
14670000,65.0,1,1,2,1,0,1,0
24005000,90.4,2,1,0,1,0,1,0
21175000,96.7,2,1,0,1,1,1,1
25944000,101.6,3,1,2,1,0,0,1
10920000,85.4,3,1,0,1,0,1,1
15365000,55.1,1,1,0,1,0,1,1
18602000,59.8,1,1,0,1,0,1,0
25356000,115.3,3,1,1,1,1,1,1
21371000,84.2,2,1,1,1,0,1,0
23488000,90.7,2,1,0,1,0,1,0
25180000,89.4,2,1,1,1,1,1,0
23474000,95.6,3,1,1,1,1,1,0
34841000,116.5,2,1,2,1,1,0,1
26928000,100.2,3,1,4,1,1,1,1
14560000,43.9,2,1,0,1,0,0,1
18347000,77.3,2,1,0,2,0,1,0
22697000,99.8,2,1,0,2,0,1,0
27178000,105.6,3,1,0,1,0,1,1
29000000,108.9,4,2,0,2,1,1,1
25986000,109.8,5,1,0,2,0,1,0
26243000,102.5,4,2,0,2,0,1,2
12261000,58.0,2,1,0,1,0,1,0
32114000,119.0,3,1,1,1,1,1,1
18736000,83.2,2,1,0,2,0,1,0
22954000,71.9,2,1,0,1,0,1,1
28691000,93.0,2,1,0,2,0,0,1
9903000,27.9,1,1,0,1,0,0,1
21467000,83.0,2,1,0,1,1,1,0
15740000,42.6,1,1,0,1,0,1,0
24916000,100.3,2,1,0,1,0,1,0
18300000,68.4,2,1,0,1,0,0,1
26510000,96.7,2,1,3,1,1,1,0
17493000,75.8,3,1,0,2,0,1,0
18253000,76.9,2,1,1,1,0,1,0
25956000,118.5,3,1,0,1,1,1,1
31722000,107.7,3,1,0,1,0,1,0
38479000,122.8,4,2,0,1,0,1,1
15763000,60.4,1,1,0,1,0,0,1
17523000,86.6,2,1,0,1,0,0,1
24285000,118.8,3,1,0,1,0,1,0
22159000,72.9,2,1,0,1,0,1,1
20693000,62.8,1,1,0,1,0,0,1
18780000,68.2,2,1,0,1,0,0,1
19183000,64.0,1,1,1,1,0,0,1
31000000,105.9,4,1,0,1,0,0,1
16000000,62.0,1,1,0,1,0,1,0
15132000,62.3,1,1,0,1,0,0,1
13965000,58.5,1,1,0,1,0,1,0
33985000,109.4,3,1,0,1,0,1,0
12688000,41.0,0,1,0,1,0,0,1
31458000,112.4,3,1,0,1,0,1,0
12465000,52.0,1,1,0,1,0,1,0
25022000,89.9,2,1,0,1,0,1,1
40874000,144.8,3,1,3,1,2,1,1
14337000,55.0,1,1,0,1,0,1,0
15871000,51.7,2,1,0,1,1,1,0
14596000,64.0,1,1,0,1,0,1,0
18592000,95.6,3,1,0,1,1,1,0
21785000,80.7,2,1,0,1,1,1,0
32020000,90.0,2,1,2,1,1,0,1
23190000,97.5,1,1,0,1,0,0,1
31119000,167.4,5,2,0,2,1,2,1
22813000,83.2,3,1,0,1,0,0,1
16538000,53.4,1,1,0,1,0,0,1
22269000,72.3,1,1,0,1,0,1,0
11986000,58.8,1,1,0,1,0,1,0
21898000,59.4,1,1,0,1,0,1,0
17686000,88.6,3,1,0,1,0,1,0
37444000,143.5,3,2,0,1,0,1,1
17377000,66.3,1,1,0,1,1,0,1
14698000,79.7,2,1,0,1,0,1,0
15482000,45.9,4,1,0,1,0,0,0
14683000,58.3,3,1,0,2,0,0,0
22500000,95.3,3,1,0,1,0,0,1
22682000,69.3,1,1,0,1,0,0,1
24447000,121.2,3,1,0,1,0,1,0
24369000,92.7,2,1,0,1,0,1,0
15392000,54.0,1,1,0,1,0,1,1
20022000,121.6,5,1,0,1,0,1,0
24767000,96.1,3,1,0,1,0,1,1
28489000,104.8,3,1,1,1,1,1,1
20344000,92.4,2,1,0,1,0,1,0
21651000,80.5,2,1,0,1,1,0,1
10991000,72.4,2,1,0,1,0,1,0
17990000,67.4,2,1,0,1,0,1,0
33382000,120.5,3,1,0,1,0,1,0
17853000,90.3,2,1,0,1,0,1,0
22300000,81.2,2,1,0,1,0,1,0
26500000,106.9,2,1,1,1,1,1,0
15868000,72.2,2,1,0,1,0,1,0
17096000,66.0,1,1,0,1,1,1,0
22004000,96.4,3,1,0,1,0,1,0
15929000,77.6,2,1,0,1,0,1,0
34311000,105.2,2,1,1,1,1,1,1
20200000,83.7,3,1,0,1,0,1,0
29000000,105.0,2,1,2,1,1,1,1
17111000,60.6,1,1,2,1,0,1,0
40097000,112.9,3,1,0,1,0,1,0
14482000,77.6,2,1,1,1,0,1,0
23039000,105.3,2,1,0,1,0,1,0
37817000,123.7,2,1,0,1,0,1,1
23690000,83.5,1,1,1,1,0,1,0
21000000,105.1,3,1,0,1,0,1,0
36223000,145.0,3,2,3,1,2,1,1
13186000,76.4,1,1,0,1,0,1,0
22763000,66.4,1,1,3,1,1,0,1
15703000,57.2,0,1,3,1,0,0,1
32482000,117.0,3,1,0,1,0,1,0
27190000,98.9,2,1,1,1,1,1,1
21184000,97.4,3,1,1,1,0,1,0
17000000,57.7,1,1,0,1,0,1,0
22400000,79.4,3,1,0,1,0,1,1
32823000,128.2,4,1,0,2,0,1,0
17592000,95.5,3,1,1,1,0,0,1
46641000,132.7,2,2,2,1,1,0,2
48735000,116.3,2,1,0,1,0,1,1
15795000,69.5,1,1,0,1,0,1,0
31220000,105.1,2,1,0,1,1,1,0
23984000,160.2,4,1,0,2,0,1,0
15767000,48.2,1,1,0,1,0,1,0
14986000,95.3,3,1,0,1,0,1,0
18272000,60.5,1,1,0,1,0,0,1
20674000,97.4,3,1,1,1,0,1,0
26638000,109.6,3,1,0,1,0,1,0
35522000,111.1,2,1,1,1,1,1,1
18396000,88.3,3,1,0,1,0,1,0
15052000,72.2,2,1,0,1,0,1,0
23052000,93.0,2,1,1,1,0,1,0
25891000,93.2,2,1,0,1,0,1,1
26181000,99.5,2,1,3,1,1,1,1
16138000,75.6,2,1,0,1,0,1,0
26833000,115.1,3,2,0,2,0,1,0
24546000,140.3,3,2,0,2,0,1,0
20759000,90.2,2,1,0,2,0,1,0
20379000,90.0,2,1,0,1,0,1,0
11561000,57.7,1,1,0,1,0,1,0
14549000,47.7,1,1,0,1,0,1,0
13800000,54.3,1,1,0,1,0,1,0
20998000,83.2,2,1,0,1,0,1,0
23606000,88.5,1,1,0,1,0,1,0
9478000,50.1,1,1,0,1,0,1,0
32000000,87.1,1,1,0,1,0,0,1
19939000,78.5,1,1,2,1,0,0,1
54500000,159.7,3,2,0,1,0,1,0
26950000,92.1,2,1,2,1,1,1,1
33944000,98.6,2,1,1,1,1,1,1
21615000,106.3,3,1,0,1,0,1,0
18300000,66.0,1,1,1,1,0,1,0
17100000,48.3,1,1,0,1,0,0,1
13293000,72.2,2,1,0,1,0,1,0
18134000,76.2,2,1,0,1,0,0,1
27890000,84.0,1,1,3,1,1,0,1
21193000,90.4,2,1,1,1,0,1,0
11977000,47.9,1,1,0,1,0,0,1
17143000,70.1,1,1,0,1,0,1,0
32037000,103.0,3,1,0,2,0,0,1
34685000,110.2,2,1,0,1,0,1,0
22985000,76.9,2,1,0,1,0,1,0
19477000,76.1,2,1,0,1,0,1,0
36643000,120.4,3,1,1,1,1,1,1
18884000,93.1,3,1,0,1,0,1,0
30323000,109.9,2,1,0,1,0,0,1
24993000,92.9,2,2,0,2,1,1,0
15565000,53.0,1,1,0,1,0,1,0
22945000,108.5,3,1,0,1,0,1,1
32772000,119.0,3,1,1,1,1,1,1
21137000,91.9,2,1,1,1,0,1,0
32045000,99.9,2,1,0,1,0,1,0
18076000,90.2,3,1,0,1,0,1,0
16500000,71.6,2,1,0,1,0,1,0
18372000,60.1,1,1,0,1,0,1,0
27819000,85.9,2,1,0,1,0,0,1
26582000,106.0,2,1,0,1,0,1,0
26986000,70.9,2,1,0,1,0,0,1
13800000,59.9,1,1,0,1,0,1,0
20468000,72.7,2,1,0,1,0,1,0
15971000,98.8,3,1,0,1,0,1,0
20306000,99.8,3,1,0,1,0,1,0
7900000,64.4,1,1,0,1,0,1,0
8550000,126.3,3,1,0,2,0,1,1
12846000,92.6,1,1,0,1,0,1,0
9983000,65.2,1,1,0,1,0,1,0
12904000,58.9,2,1,0,1,0,1,0
17381000,71.8,1,1,0,1,0,0,1
22100000,94.4,2,1,0,1,0,1,0
14894000,54.6,1,1,2,1,0,1,0
21169000,59.1,1,1,1,1,0,0,1
25996000,77.7,2,1,1,1,0,0,1
23953000,78.3,1,1,0,1,0,0,1
26581000,120.3,3,1,2,1,0,1,1
30928000,78.6,2,1,0,1,1,0,1
27000000,118.6,3,1,0,1,0,1,0
24986000,97.3,3,1,0,1,0,0,1
26396000,86.8,1,1,2,1,0,0,1
30158000,113.3,3,1,0,1,0,1,1
19029000,71.3,1,1,0,1,0,1,0
27267000,83.9,2,1,0,1,0,1,1
9414000,44.2,1,1,0,1,0,1,0
21823000,85.2,2,1,0,1,0,0,1
21594000,85.2,2,1,0,1,0,1,0
21372000,85.2,2,1,0,1,0,0,1
23886000,91.1,2,1,2,1,0,0,1
20187000,65.6,1,1,0,1,0,1,0
24928000,85.5,2,1,0,1,0,1,0
23900000,106.4,3,1,0,1,0,1,0
23489000,81.0,2,1,0,1,0,1,0
33406000,122.1,3,1,0,1,1,1,0
25268000,92.1,3,1,0,1,0,1,0
32800000,169.3,5,2,0,2,0,2,0
22134000,86.7,2,1,0,1,0,1,0
13401000,63.9,1,1,0,1,0,1,0
20700000,101.0,3,1,0,1,0,1,0
24887000,86.7,2,1,3,1,1,1,0
20478000,82.7,2,1,1,1,0,1,0
12483000,52.0,1,1,0,1,0,1,0
15822000,81.0,1,1,0,1,0,0,1
26060000,123.2,3,1,0,1,0,1,0
25667000,103.0,3,1,1,1,1,1,1
15864000,74.9,2,1,0,1,0,1,0
30906000,117.7,3,1,0,1,1,1,0
33099000,85.9,2,1,2,1,1,1,0
56621000,173.7,7,2,0,3,0,1,1
24500000,79.1,2,1,1,1,0,0,1
29396000,69.4,2,1,1,1,0,1,0
28188000,131.8,3,1,0,2,0,1,0
16000000,89.7,2,1,0,1,0,1,0
19350000,91.4,2,1,0,1,0,1,1
13639000,53.3,2,1,0,1,0,1,0
25329000,126.6,5,1,0,3,0,1,0
19233000,68.1,1,1,0,1,0,1,0
28804000,133.6,4,1,1,1,0,1,1
19730000,98.9,3,1,0,1,0,1,0
23746000,92.6,4,1,0,1,0,1,0
22368000,64.9,2,1,0,1,0,0,1
26493000,64.0,1,1,1,1,0,0,1
9995000,26.3,1,1,0,1,0,0,1
38622000,109.0,3,1,2,1,1,1,1
23427000,105.5,3,1,0,1,0,1,0
30471000,126.8,3,2,0,1,0,1,0
29479000,135.4,3,1,0,1,0,0,1
19800000,79.6,2,1,0,1,0,1,1
32739000,102.2,2,1,0,1,0,1,0
25900000,92.9,2,1,0,2,0,1,0
12686000,53.1,1,1,0,1,0,1,0
28914000,79.1,2,1,1,1,1,0,1
22555000,78.7,1,1,2,1,0,0,1
52971000,165.9,4,2,0,1,0,1,0
24836000,88.8,2,1,4,1,1,1,0
20900000,62.5,1,1,0,1,0,0,1
27446000,85.3,2,1,2,1,0,0,1
24951000,88.6,2,1,0,1,0,0,1
