"kdagur","nuvirdi","teg_eign","svfn","byggar","mbstig","efstah","lyfta","ibm2","fjhaed","fjbilast","fjbkar","fjsturt","fjklos","fjeld","fjherb","fjstof","fjgeym","matssvaedi","undirmatssvaedi","ibteg"
"5.2.2016",31986,"Íbúðareign",1000,1968,7,3,0,"92.7",1,0,1,0,1,1,3,1,1,320,0,12
"8.2.2016",68880,"Raðhús",0,1972,7,2,0,"214.6",3,0,1,2,3,1,6,2,0,100,55,11
"5.2.2016",42936,"Íbúðareign",0,1948,7,3,0,"113.3",1,0,1,0,1,1,2,2,0,80,0,12
"4.2.2016",28000,"Íbúðareign",0,1978,7,2,0,"133.2",1,0,1,0,1,1,3,1,0,282,0,11
"5.2.2016",24113,"Íbúðareign",0,1961,7,13,2,"47.6",1,0,1,0,1,1,1,1,1,100,0,12
"4.2.2016",37500,"Parhús",8716,2002,7,1,0,137,1,0,1,1,2,1,3,1,1,8020,0,11
"10.2.2016",36595,"Einbýlishús",8200,1996,7,1,0,"117.3",1,0,1,1,1,1,3,1,0,8010,0,11
"8.2.2016",28971,"Íbúðareign",0,1996,7,2,0,"93.4",1,0,0,1,1,1,3,1,1,130,0,12
"5.2.2016",27986,"Íbúðareign",0,1991,7,4,0,"73.5",1,0,1,0,1,1,2,1,1,130,0,12
"2.2.2016",25472,"Íbúðareign",0,1919,7,4,0,"59.2",1,0,0,1,1,1,1,1,0,20,0,12
"5.2.2016",55728,"Raðhús",1604,1977,7,2,0,"228.1",3,0,1,2,3,1,6,1,0,800,0,11
"5.2.2016",60574,"Einbýlishús",0,1941,7,1,0,"138.2",1,0,2,0,2,2,4,2,0,90,0,11
"10.2.2016",18794,"Íbúðareign",0,1961,7,13,2,"48.1",1,0,1,0,1,1,1,1,1,100,0,12
"29.12.2015",17893,"Íbúðareign",1400,1988,7,2,0,"45.3",1,0,0,1,1,1,1,1,2,680,0,12
"8.2.2016",17897,"Íbúðareign",0,1941,7,4,0,"33.6",1,0,0,1,1,1,0,1,0,11,0,12
"25.11.2015",63631,"Einbýlishús",1000,1995,7,1,0,"172.2",1,0,1,1,1,1,4,1,1,350,0,11
"5.2.2016",14500,"Íbúðareign",0,1976,7,3,0,"45.2",1,0,1,0,1,1,1,1,1,150,22,12
"9.2.2016",27889,"Íbúðareign",0,1996,7,2,0,84,1,0,1,0,1,1,2,1,0,130,0,12
"28.1.2016",23191,"Íbúðareign",0,1971,7,3,0,"86.6",2,0,1,0,1,1,4,1,2,170,0,12
"5.2.2016",26166,"Íbúðareign",0,1956,7,3,0,"35.9",1,0,1,0,1,1,2,1,1,80,0,12
"9.2.2016",66411,"Einbýlishús",0,1999,7,1,0,"157.9",1,0,1,2,2,1,3,2,2,140,0,11
"5.2.2016",32310,"Íbúðareign",1400,1966,7,3,0,"77.8",1,0,1,0,1,1,2,1,2,600,0,12
"29.1.2016",31796,"Íbúðareign",1000,2003,7,4,1,"84.1",1,1,1,1,1,1,2,1,0,340,0,12
"29.1.2016",21300,"Íbúðareign",3711,1956,7,1,0,"91.3",1,0,1,0,1,1,3,1,1,3120,0,11
"12.2.2016",45270,"Raðhús",6000,2007,7,1,0,"112.4",1,0,1,1,1,1,3,1,1,6010,601,11
"12.2.2016",29631,"Íbúðareign",6000,1956,7,2,0,"128.8",1,0,1,1,1,1,2,1,1,6030,0,11
"11.2.2016",13000,"Einbýlishús",6250,1958,7,2,0,"163.2",2,0,1,0,1,1,5,2,0,6130,0,11
"12.2.2016",25979,"Einbýlishús",2000,1953,7,2,0,"118.5",2,0,2,0,2,2,4,2,0,2050,0,11
"10.2.2016",20900,"Íbúðareign",0,1970,7,3,0,"56.4",1,0,1,0,1,1,1,1,1,170,0,12
"9.2.2016",37979,"Íbúðareign",0,1967,7,4,0,"128.5",1,0,1,0,1,1,3,1,0,91,0,12
"9.2.2016",26616,"Íbúðareign",0,1938,7,3,0,"59.5",1,0,0,1,1,1,2,1,1,90,12,12
"9.2.2016",55521,"Íbúðareign",0,1942,7,3,0,"146.3",1,0,1,0,1,1,2,2,1,90,0,12
"4.2.2016",45889,"Íbúðareign",0,1957,7,2,0,"119.6",1,0,1,0,2,1,3,2,0,100,0,12
"5.2.2016",28481,"Íbúðareign",1000,2006,7,3,1,"88.2",1,1,1,0,1,1,2,1,0,351,0,12
"12.2.2016",45177,"Einbýlishús",6000,1978,7,1,0,"153.4",1,0,1,1,1,1,4,1,0,6040,0,11
"12.2.2016",25358,"Einbýlishús",8717,1984,7,1,0,"116.5",1,0,1,0,1,1,3,1,0,8030,0,11
"28.1.2016",32600,"Íbúðareign",0,1898,7,2,0,"62.8",1,0,0,1,1,1,2,2,0,20,0,11
"11.2.2016",82594,"Íbúðareign",0,2003,7,4,4,131,1,2,0,1,1,1,2,1,0,80,50,12
"14.10.2015",28059,"Íbúðareign",0,1964,7,4,0,"96.7",1,0,1,0,1,1,2,2,1,91,28,12
"13.1.2016",3181,"Íbúðareign",4100,1971,7,2,0,"98.8",2,0,1,0,1,1,3,1,0,4140,0,12
"15.1.2016",34990,"Raðhús",2000,2008,7,1,0,"124.3",1,0,0,1,1,1,3,1,1,2040,0,11
"6.10.2015",33273,"Íbúðareign",0,1951,7,2,0,"76.1",2,0,0,1,1,1,2,1,1,284,0,11
"8.2.2016",32668,"Íbúðareign",0,2001,7,4,0,"94.5",1,1,1,0,1,1,2,1,1,110,0,12
"29.1.2016",28640,"Íbúðareign",0,1981,7,4,0,"46.3",1,1,0,1,1,1,1,1,0,20,0,12
"9.2.2016",30460,"Íbúðareign",1000,2016,4,5,2,"83.3",1,0,0,1,1,1,1,1,1,350,0,12
"9.2.2016",39248,"Íbúðareign",1300,2000,7,2,0,"88.5",1,0,1,1,1,1,2,1,0,520,0,12
"2.2.2016",22085,"Íbúðareign",0,1973,7,3,0,"57.7",1,0,1,0,1,1,1,1,1,160,0,12
"4.2.2016",46761,"Einbýlishús",0,1968,7,1,0,"135.1",1,0,1,0,0,1,4,2,1,200,0,11
"8.2.2016",38486,"Íbúðareign",1400,2008,7,5,3,"98.3",1,1,1,1,1,1,2,1,0,600,18,12
"9.1.2016",60325,"Einbýlishús",1400,1963,7,1,0,218,2,0,2,1,2,2,4,2,1,600,0,11
"9.2.2016",41896,"Íbúðareign",1400,1991,7,4,0,165,2,0,1,1,1,1,4,2,1,650,0,12
"12.2.2016",29500,"Einbýlishús",8200,1966,7,2,0,"150.8",2,0,1,0,1,1,7,1,0,8010,0,11
"15.2.2016",28957,"Einbýlishús",8000,1956,7,1,0,"204.2",2,0,2,0,1,1,3,2,0,8200,0,11
"25.1.2016",25103,"Einbýlishús",6000,1945,7,1,0,"152.1",1,0,1,0,1,1,3,1,0,6020,0,11
"15.2.2016",25918,"Íbúðareign",6000,2010,7,3,0,"96.3",1,0,1,0,1,1,2,1,1,6010,0,12
"26.1.2016",10153,"Einbýlishús",8614,1948,7,2,0,"123.4",2,0,1,0,1,1,3,2,0,8180,0,11
"19.2.2016",54691,"Raðhús",0,1978,7,2,0,"238.8",3,0,1,1,3,1,6,2,0,150,0,11
"2.3.2016",21969,"Íbúðareign",1000,1963,7,1,0,"64.9",1,0,1,0,1,1,1,1,0,300,0,12
"5.2.2016",22000,"Einbýlishús",2300,1954,7,2,0,"127.3",2,0,2,0,2,1,5,1,1,2060,0,11
"4.2.2016",35957,"Einbýlishús",2000,1975,7,1,0,139,1,0,1,0,1,1,4,2,0,2050,0,11
"12.2.2016",17989,"Íbúðareign",0,1979,7,3,0,"38.2",1,0,0,1,1,1,0,1,0,160,0,12
"4.2.2016",39493,"Raðhús",0,1961,7,2,0,"109.3",3,0,1,0,1,1,3,1,0,284,0,11
"12.2.2016",14739,"Íbúðareign",3000,1974,7,3,0,"86.3",1,0,1,0,1,1,2,1,1,3000,0,12
"15.2.2016",42359,"Parhús",6000,2007,7,1,0,"129.6",1,0,1,1,1,1,4,1,1,6010,0,11
"15.2.2016",27176,"Raðhús",6000,2003,7,1,0,"90.2",1,0,1,0,1,1,2,1,1,6080,0,11
"29.1.2016",9877,"Einbýlishús",6515,1935,7,2,0,101,2,0,0,0,0,1,7,1,0,6115,0,11
"8.2.2016",38789,"Raðhús",2300,2013,7,1,0,"133.9",1,0,1,0,1,1,3,1,1,2060,0,11
"10.2.2016",24000,"Íbúðareign",0,1996,7,3,0,"57.5",1,0,1,0,1,1,1,1,1,130,0,12
"10.2.2016",40117,"Íbúðareign",1000,1998,7,5,0,105,1,0,1,1,1,1,3,1,1,340,0,12
"8.2.2016",46917,"Einbýlishús",1300,1972,7,1,0,"179.5",1,0,1,0,2,1,5,2,1,500,0,11
"8.2.2016",67849,"Raðhús",1100,1978,7,2,0,"166.5",2,0,0,1,2,1,4,1,0,400,0,11
"9.2.2016",41827,"Íbúðareign",0,2014,7,7,1,"70.7",1,1,0,1,1,1,1,1,1,90,0,12
"9.2.2016",44829,"Íbúðareign",1000,1993,7,2,0,"109.7",1,0,1,0,1,1,3,2,0,330,0,11
"8.2.2016",68472,"Einbýlishús",0,1994,7,1,0,164,1,0,0,1,2,1,4,2,1,220,0,11
"9.2.2016",51864,"Raðhús",0,1968,7,1,0,"175.3",1,0,1,1,2,1,3,3,1,200,0,11
"12.2.2016",30872,"Raðhús",8200,2004,7,1,0,"114.2",1,0,1,0,1,1,3,1,1,8010,0,11
"11.2.2016",18173,"Íbúðareign",8200,2004,7,5,1,"70.8",1,0,1,1,1,1,1,1,1,8010,0,12
"10.2.2016",33403,"Íbúðareign",0,1998,7,2,0,"100.1",1,0,1,0,1,1,3,1,1,140,0,11
"10.2.2016",44769,"Íbúðareign",0,1904,7,1,0,59,1,0,0,0,2,1,2,2,1,20,0,12
"11.2.2016",25770,"Íbúðareign",1000,1973,7,4,0,"75.1",1,0,0,1,1,1,2,1,0,320,0,12
"3.2.2016",27984,"Íbúðareign",1300,2006,7,6,3,"71.1",1,0,0,1,1,1,1,1,0,510,0,12
"12.2.2016",46861,"Íbúðareign",0,2001,7,6,1,"101.7",1,1,0,1,1,1,2,1,0,100,0,12
"11.2.2016",32500,"Íbúðareign",1400,2007,7,6,3,"84.9",1,1,1,0,1,1,2,1,0,680,105,12
"11.2.2016",39783,"Raðhús",0,1979,7,2,0,"194.3",3,0,1,0,2,1,6,1,0,150,22,11
"10.2.2016",82619,"Einbýlishús",0,1974,7,2,0,"216.9",2,0,1,1,2,1,6,2,0,283,0,11
"11.2.2016",21152,"Íbúðareign",0,1974,7,7,1,"57.7",1,0,1,0,1,1,1,1,1,160,0,12
"12.2.2016",39775,"Íbúðareign",0,1949,7,1,0,"106.2",1,0,1,0,1,1,2,2,0,100,0,11
"12.2.2016",33778,"Íbúðareign",0,1963,7,4,0,"99.8",1,0,1,0,1,1,3,1,2,91,28,12
"5.2.2016",33989,"Íbúðareign",0,1959,7,5,0,"107.4",1,0,1,0,1,1,3,1,2,100,0,12
"9.2.2016",53780,"Íbúðareign",1300,2005,7,5,1,"110.9",1,1,1,0,1,1,2,1,0,510,0,12
"10.2.2016",21290,"Íbúðareign",1000,1960,7,2,0,"56.5",1,0,1,0,1,1,1,1,0,320,0,11
"5.2.2016",31489,"Íbúðareign",1000,2014,7,6,3,"73.8",1,1,0,1,1,1,2,1,1,351,0,12
"11.2.2016",48338,"Raðhús",1000,1995,7,1,0,"105.9",1,0,0,1,1,1,3,1,0,340,0,11
"12.2.2016",25492,"Íbúðareign",0,1980,7,3,0,"84.7",1,0,1,0,1,1,2,1,0,160,0,12
"15.2.2016",6992,"Íbúðareign",7300,1981,7,2,0,"68.9",1,0,1,0,1,1,2,1,1,7160,0,12
"9.2.2016",38755,"Íbúðareign",0,1959,7,3,0,"102.7",1,0,1,0,1,1,3,1,1,100,0,12
"2.2.2016",29891,"Íbúðareign",1000,1966,7,1,0,"113.4",1,0,1,1,2,1,2,1,1,300,0,11
"12.2.2016",15923,"Íbúðareign",6000,1998,7,2,0,"53.5",1,0,0,1,1,1,1,1,1,6040,0,12
"16.2.2016",21983,"Íbúðareign",6000,1966,7,3,0,"116.2",1,0,1,0,1,1,3,1,1,6040,0,12
"11.2.2016",22200,"Íbúðareign",2000,2008,7,2,0,"110.1",1,0,0,1,1,1,3,1,0,2040,0,12
"27.1.2016",20900,"Íbúðareign",2000,2006,7,2,0,"113.3",1,0,1,0,1,1,3,1,1,2040,0,12
"10.2.2016",8400,"Íbúðareign",2000,1941,7,1,0,"64.3",1,0,1,0,1,1,2,1,0,2040,0,11
"1.2.2016",25488,"Íbúðareign",1000,1978,7,8,1,108,1,0,1,0,1,1,3,1,0,320,62,12
"10.2.2016",29575,"Íbúðareign",0,1972,7,3,0,"105.1",2,0,1,0,1,1,3,1,0,170,0,12
"15.2.2016",26155,"Raðhús",7708,1988,7,2,0,117,2,0,1,0,2,1,3,1,0,7210,0,11
"12.2.2016",26967,"Íbúðareign",0,1986,7,4,1,83,1,0,1,0,1,1,2,1,2,220,0,12
"12.2.2016",20191,"Íbúðareign",0,1978,7,3,0,"55.3",1,0,1,0,1,1,2,1,1,160,0,12
"12.2.2016",41500,"Íbúðareign",0,1947,7,3,0,"96.7",1,0,1,0,1,1,2,2,2,70,0,12
"29.1.2016",45625,"Raðhús",0,1960,7,2,0,"112.9",2,0,1,0,2,1,5,1,0,100,0,11
"12.2.2016",32395,"Íbúðareign",1604,1973,7,1,0,"123.5",1,0,1,1,1,1,2,2,1,800,0,11
"2.2.2016",24695,"Íbúðareign",1100,1984,7,8,1,"61.2",1,1,1,0,1,1,1,1,0,400,0,12
"11.2.2016",36607,"Raðhús",1604,1989,7,2,0,108,2,0,1,0,1,1,3,1,0,800,0,11
"11.2.2016",33100,"Íbúðareign",0,1966,7,4,0,"65.9",1,0,1,1,1,1,2,1,1,72,0,12
"12.2.2016",27435,"Íbúðareign",1400,1970,7,3,0,101,1,0,1,0,1,1,3,1,1,600,0,12
"11.2.2016",30872,"Íbúðareign",0,2003,7,3,1,"93.2",1,1,1,0,1,1,2,1,0,180,0,12
"12.2.2016",59741,"Einbýlishús",1300,1970,7,1,0,173,1,0,2,1,2,1,4,1,0,560,0,11
"10.2.2016",26766,"Íbúðareign",1000,1970,7,1,0,76,1,0,0,1,1,1,2,1,0,320,0,11
"9.2.2016",32375,"Íbúðareign",0,1989,7,4,0,"115.1",1,0,1,1,1,1,2,2,1,120,0,12
"11.2.2016",29589,"Íbúðareign",1000,1995,7,3,0,"75.2",1,0,1,0,1,1,2,1,0,330,0,12
"12.2.2016",29493,"Íbúðareign",0,2004,7,5,1,"84.3",1,1,1,0,1,1,2,1,1,180,0,12
"12.2.2016",22473,"Íbúðareign",0,1987,7,3,0,"43.5",1,0,0,1,1,1,1,1,1,72,0,12
"20.11.2015",36233,"Einbýlishús",8613,2009,7,1,0,225,1,0,1,0,2,1,9,1,1,8175,0,11
"29.10.2015",21531,"Íbúðareign",0,1967,7,3,0,"78.2",1,0,1,0,1,1,2,1,1,200,0,12
"15.2.2016",30136,"Íbúðareign",1604,1995,7,2,0,"94.2",1,0,0,1,1,1,3,1,1,840,0,11
"11.2.2016",55324,"Einbýlishús",1400,1973,7,1,0,145,1,0,1,1,2,1,5,2,0,600,0,11
"11.2.2016",28156,"Íbúðareign",1400,1954,7,2,0,"93.1",1,0,1,0,1,1,3,1,1,600,0,11
"11.2.2016",36087,"Íbúðareign",1000,1996,7,13,2,"59.1",1,0,0,1,1,1,1,1,1,330,0,12
"29.1.2016",24382,"Íbúðareign",0,1989,7,9,2,"73.6",1,0,0,1,1,1,1,1,1,72,0,12
"9.2.2016",23293,"Íbúðareign",1000,1979,7,8,1,"78.1",1,0,1,0,1,1,2,1,0,320,62,12
"11.2.2016",31018,"Íbúðareign",0,1988,7,2,0,"100.3",1,0,1,0,1,1,2,2,1,120,0,12
"15.2.2016",40519,"Íbúðareign",0,2010,7,6,3,"89.4",1,1,0,1,1,1,2,1,0,280,0,12
"15.2.2016",21223,"Íbúðareign",0,1986,7,5,1,"52.6",1,0,1,0,1,1,1,1,2,220,0,12
"11.2.2016",31113,"Íbúðareign",0,1961,7,3,0,"94.2",1,0,1,0,1,1,2,1,1,100,0,12
"12.2.2016",41088,"Íbúðareign",1000,2015,7,5,1,"106.8",1,1,0,0,0,0,0,0,0,351,0,12
"17.2.2016",56676,"Einbýlishús",3000,2009,7,1,0,"215.5",1,0,0,0,2,1,4,1,1,3000,0,11
"12.2.2016",8000,"Einbýlishús",6100,1931,7,2,0,"125.7",2,0,1,0,1,1,4,2,4,6210,0,11
"12.2.2016",31938,"Íbúðareign",1300,2004,7,4,4,"75.6",1,1,1,0,1,1,1,1,0,510,0,12
"11.2.2016",38423,"Íbúðareign",0,1957,7,3,0,"108.3",2,0,0,1,1,1,3,2,1,72,0,12
"11.2.2016",42102,"Íbúðareign",0,1960,7,2,0,"100.4",1,0,1,0,1,1,3,2,1,100,0,12
"12.2.2016",20230,"Íbúðareign",0,1987,7,4,1,52,1,0,0,1,1,1,1,1,1,100,0,12
"12.2.2016",34727,"Íbúðareign",1400,2000,7,2,0,119,1,0,1,1,1,1,3,1,1,640,0,12
"12.2.2016",23284,"Íbúðareign",0,1979,7,3,0,"56.7",1,0,1,0,1,1,1,1,1,150,0,12
"10.2.2016",42514,"Íbúðareign",0,1926,7,4,0,"106.2",1,0,1,0,1,1,3,2,0,25,0,12
"17.2.2016",30186,"Íbúðareign",7300,1981,7,2,0,"178.4",1,0,1,1,1,1,3,1,0,7150,0,11
"15.2.2016",31282,"Parhús",8200,1999,7,1,0,"116.9",1,0,1,1,1,1,3,1,1,8010,0,11
"8.2.2016",33438,"Raðhús",0,1961,7,2,0,"110.2",3,0,1,0,2,1,3,1,0,284,0,11
"15.2.2016",24550,"Íbúðareign",0,1972,7,3,0,"98.2",2,0,1,0,1,1,4,1,1,170,0,12
"11.2.2016",33959,"Íbúðareign",1400,1969,7,1,0,"101.4",1,0,1,0,1,1,3,1,0,600,0,11
"11.2.2016",87905,"Íbúðareign",0,1910,7,3,0,"142.4",2,0,1,1,2,2,4,4,0,20,0,11
"15.2.2016",42944,"Íbúðareign",1000,1995,7,6,1,"117.6",1,0,1,1,1,1,3,1,1,340,0,12
"12.2.2016",29425,"Íbúðareign",0,1987,7,4,0,"64.6",1,0,1,0,1,1,1,1,1,90,0,12
"15.2.2016",45986,"Íbúðareign",1000,2015,7,4,5,"107.8",1,1,0,1,1,1,2,1,1,300,60,12
"9.2.2016",44407,"Íbúðareign",0,1953,7,3,0,107,1,0,1,0,1,1,3,2,2,80,0,12
"12.2.2016",32872,"Raðhús",1300,1979,7,1,0,"89.4",2,0,1,0,1,1,2,1,0,500,0,11
"12.2.2016",30000,"Íbúðareign",0,1930,7,3,0,"70.5",1,0,1,0,1,1,3,1,0,20,25,12
"8.2.2016",54893,"Íbúðareign",0,1934,7,4,0,"110.5",1,0,1,0,1,1,3,1,1,20,0,12
"12.2.2016",68428,"Íbúðareign",1000,2008,7,9,2,"147.2",1,1,1,1,1,1,3,1,0,320,44,12
"11.2.2016",41163,"Íbúðareign",0,1947,7,3,0,"115.4",1,0,1,0,1,1,3,2,0,80,0,12
"12.2.2016",35000,"Íbúðareign",1000,2006,7,11,2,"116.8",1,0,1,1,1,1,3,1,0,351,0,12
"12.2.2016",28479,"Íbúðareign",1400,1969,7,3,0,"96.8",1,0,1,0,1,1,2,2,0,600,0,12
"12.2.2016",37944,"Íbúðareign",1400,1953,7,3,0,"131.8",2,0,1,0,2,1,6,2,0,600,0,11
"11.2.2016",52538,"Íbúðareign",0,1948,7,3,0,"114.4",1,0,1,0,1,1,3,2,0,90,0,12
"12.2.2016",30486,"Íbúðareign",0,1957,7,4,0,"77.1",1,0,0,0,1,1,0,1,0,80,0,12
"11.2.2016",24493,"Íbúðareign",0,1960,7,2,0,"66.3",1,0,1,0,1,1,1,1,1,100,0,12
"18.2.2016",22850,"Íbúðareign",6000,1989,7,5,1,"79.8",1,0,0,1,1,1,1,1,1,6030,0,12
"15.2.2016",19401,"Íbúðareign",6000,1975,7,4,0,"90.9",1,0,1,0,1,1,3,1,0,6030,0,12
"5.2.2016",27956,"Einbýlishús",8613,1976,7,1,0,"141.4",1,0,1,1,1,1,4,1,0,8170,0,11
"3.2.2016",14969,"Íbúðareign",8716,1966,7,2,0,"138.1",1,0,1,0,2,1,3,1,0,8020,0,12
"17.2.2016",14000,"Íbúðareign",2000,1957,7,4,0,90,1,0,1,0,1,1,2,1,0,2050,0,12
"5.2.2016",22375,"Íbúðareign",0,1972,7,4,0,"93.1",1,0,1,0,1,1,3,1,1,161,0,12
"16.2.2016",26473,"Íbúðareign",0,1959,7,4,0,"69.8",1,0,1,0,1,1,2,1,0,100,0,12
"10.2.2016",14919,"Einbýlishús",6100,1934,7,1,0,"178.6",2,0,1,0,1,1,5,1,0,6210,0,11
"5.2.2016",24681,"Íbúðareign",0,1960,7,2,0,"60.4",1,0,1,0,1,1,1,1,2,281,0,12
"5.2.2016",49969,"Íbúðareign",0,1949,7,3,0,"155.5",1,0,2,0,2,2,4,3,0,90,0,12
"16.2.2016",29017,"Íbúðareign",1400,2000,7,2,0,"85.1",1,0,1,0,1,1,2,1,1,640,0,12
"16.2.2016",36269,"Íbúðareign",1000,2015,7,4,5,"82.4",1,1,0,1,1,1,1,1,2,300,60,12
"6.1.2016",18092,"Einbýlishús",3609,1934,7,1,0,"113.2",2,0,0,1,1,1,2,2,1,3020,0,11
"12.2.2016",23500,"Einbýlishús",8613,1972,7,1,0,"119.8",1,0,1,0,1,1,3,1,0,8170,0,11
"16.2.2016",16500,"Íbúðareign",2000,1957,7,2,0,82,1,0,1,0,1,1,2,1,0,2050,0,11
"17.2.2016",20404,"Íbúðareign",1400,1964,7,2,0,"69.5",1,0,1,0,1,1,1,1,0,600,0,12
"17.2.2016",49819,"Einbýlishús",1400,1948,7,2,0,"148.8",2,0,0,1,1,1,4,2,0,600,0,11
"15.2.2016",28779,"Íbúðareign",0,1977,7,3,0,"101.1",1,0,1,0,1,1,3,1,0,150,24,12
"17.2.2016",32795,"Íbúðareign",0,1993,7,3,0,"111.1",1,0,1,1,1,0,0,0,0,130,0,12
"10.2.2016",28474,"Íbúðareign",1000,1973,7,4,0,"75.1",1,0,1,0,1,1,2,1,0,320,0,12
"10.2.2016",74633,"Einbýlishús",8200,1947,7,2,0,"228.6",2,0,0,1,2,1,4,4,5,8010,0,11
"16.2.2016",30863,"Íbúðareign",0,1976,7,3,0,"98.3",1,0,1,0,1,1,3,1,1,150,22,12
"18.2.2016",41864,"Íbúðareign",1000,1999,7,5,0,"117.6",1,0,1,1,1,1,3,1,1,340,0,12
"12.2.2016",18075,"Íbúðareign",0,1960,7,4,0,"38.8",1,0,0,1,1,1,1,0,0,100,0,12
"11.2.2016",32804,"Íbúðareign",0,1959,7,4,0,77,1,0,1,0,1,1,2,1,0,80,17,12
"16.2.2016",50950,"Raðhús",1400,2001,7,2,0,"146.8",2,0,0,1,1,0,1,0,0,640,0,11
"17.2.2016",50958,"Raðhús",1400,1975,7,1,0,136,1,0,1,1,2,1,5,1,0,600,0,11
"12.2.2016",21928,"Íbúðareign",0,1938,7,3,0,"54.3",1,0,0,1,1,1,2,1,2,90,12,12
"17.2.2016",81329,"Íbúðareign",0,2014,7,9,6,"159.5",2,2,0,2,2,1,3,2,0,90,46,12
"11.2.2016",40447,"Raðhús",0,1971,7,2,0,"189.6",2,0,1,0,3,1,4,1,0,170,0,11
"1.2.2016",21700,"Íbúðareign",0,1984,7,4,0,54,1,0,1,0,1,1,1,1,1,220,0,12
"12.2.2016",27700,"Íbúðareign",0,1961,7,4,0,77,1,0,1,0,1,1,2,1,0,80,17,12
"19.2.2016",24500,"Íbúðareign",3000,2005,7,5,2,"91.1",1,0,1,0,1,1,2,1,0,3000,0,12
"20.2.2016",32866,"Einbýlishús",3000,1964,7,2,0,"197.9",3,0,1,1,2,1,6,3,1,3000,0,11
"17.2.2016",11500,"Íbúðareign",6000,1977,7,3,0,"44.2",1,0,1,0,1,0,1,1,0,6040,0,12
"17.2.2016",25706,"Íbúðareign",6000,1988,7,5,1,"89.3",1,0,0,1,1,1,2,1,1,6030,0,12
"19.2.2016",10535,"Raðhús",6250,1977,7,1,0,98,1,0,1,0,1,1,3,1,0,6130,0,11
"19.2.2016",9946,"Raðhús",6250,1975,7,1,0,"106.2",1,0,1,0,1,1,3,1,0,6130,0,11
"18.2.2016",14121,"Íbúðareign",6000,1943,7,3,0,"97.3",1,0,1,0,1,1,3,1,1,6020,0,12
"19.2.2016",20606,"Íbúðareign",6000,1993,7,7,1,"86.1",1,0,1,0,1,1,2,1,1,6080,0,12
"19.2.2016",12000,"Einbýlishús",6607,1969,7,1,0,"85.2",1,0,1,0,1,1,4,1,0,6215,0,11
"5.2.2016",11043,"Íbúðareign",2000,1984,7,1,0,"46.3",1,0,0,1,1,1,0,1,2,2040,0,12
"12.2.2016",29984,"Íbúðareign",0,1939,7,3,0,"66.2",1,0,0,1,1,1,1,2,0,20,25,12
"12.2.2016",35203,"Íbúðareign",1400,1993,7,4,0,"142.3",2,0,1,1,2,1,6,2,0,620,0,12
"12.2.2016",26611,"Íbúðareign",0,1972,7,4,0,"92.2",1,0,1,0,1,1,3,1,1,161,0,12
"15.2.2016",37751,"Íbúðareign",1400,2010,7,2,0,122,1,0,1,1,1,1,3,1,1,630,0,12
"11.2.2016",40419,"Íbúðareign",1000,1965,7,2,0,"167.6",3,0,1,0,2,1,3,2,1,320,0,11
"15.2.2016",54729,"Íbúðareign",0,1988,7,2,0,"190.6",2,0,1,1,2,1,4,3,1,120,0,11
"15.2.2016",60724,"Einbýlishús",0,2000,7,1,0,"184.5",1,0,2,1,1,1,5,2,1,140,0,11
"12.2.2016",27284,"Íbúðareign",0,1941,7,2,0,"64.6",1,0,0,1,1,1,1,1,2,25,0,12
"10.2.2016",35056,"Íbúðareign",1000,2015,7,7,1,"95.8",1,1,1,1,1,1,3,1,1,340,0,12
"12.2.2016",49580,"Einbýlishús",0,1969,7,1,0,"253.4",2,0,1,1,3,1,10,2,0,170,0,11
"16.2.2016",28742,"Íbúðareign",0,1996,7,3,0,"83.3",1,0,0,1,1,1,2,1,1,130,0,12
"28.1.2016",48426,"Raðhús",1604,2004,7,1,0,"160.7",1,0,1,1,1,1,3,2,1,840,0,11
"12.2.2016",25470,"Íbúðareign",1400,2006,7,5,1,77,1,0,1,0,1,1,1,1,0,630,0,12
"19.2.2016",19700,"Íbúðareign",8000,1949,7,3,0,"115.8",2,0,1,0,1,1,3,2,0,8200,0,11
"9.2.2016",80029,"Íbúðareign",0,1928,7,3,0,"129.5",1,0,0,1,1,1,2,3,0,25,0,12
"16.2.2016",52915,"Parhús",1604,1930,7,2,0,"270.4",3,0,2,0,2,1,5,2,3,800,0,11
"16.2.2016",28693,"Íbúðareign",0,1986,7,5,0,"80.7",1,0,1,1,1,1,2,1,1,220,0,12
"16.2.2016",22348,"Íbúðareign",0,1974,7,4,0,"73.3",1,0,1,0,1,1,2,1,1,161,0,12
"17.2.2016",29504,"Íbúðareign",0,1975,7,3,0,"80.4",1,1,1,0,1,1,3,1,0,150,22,12
"15.2.2016",58532,"Íbúðareign",1400,2006,7,2,0,"148.1",1,0,1,0,1,1,4,1,1,630,0,12
"17.2.2016",34968,"Íbúðareign",0,1966,7,4,0,"100.5",1,0,1,0,2,1,3,1,2,91,28,12
"17.2.2016",46530,"Íbúðareign",0,2001,7,5,1,"101.2",1,1,0,1,1,1,2,1,0,100,0,12
"17.2.2016",26965,"Íbúðareign",0,2005,7,4,3,"71.7",1,0,1,0,1,1,1,1,0,270,0,12
"15.1.2016",20479,"Íbúðareign",1400,1954,7,3,0,"79.3",1,0,1,0,1,1,1,2,0,600,0,11
